dataset,variant,mode,query,n_db,n_relevant,rho,p_at_5,p_at_10,ndcg_at_10
validation_prolific,aligned_loo,abs_cross_instrument,Perth_Alexithymia_Questionnaire_alexithymianegative_difficulty_describing_feelings,74,7,0.5587115883006293,0.2,0.1,0.8611131278211657
validation_prolific,aligned_loo,abs_cross_instrument,Perth_Alexithymia_Questionnaire_alexithymianegative_difficulty_identifying_feelings,74,8,0.6458200666419843,0.6,0.6,0.9506810284675076
validation_prolific,aligned_loo,abs_cross_instrument,Perth_Alexithymia_Questionnaire_alexithymiapositive_difficulty_describing_feelings,74,7,-0.21238059977786003,0.0,0.0,0.32585976947815665
validation_prolific,aligned_loo,abs_cross_instrument,Perth_Alexithymia_Questionnaire_alexithymiapositive_difficulty_identifying_feelings,74,7,0.24934468715290628,0.6,0.3,0.5528196314787974
validation_prolific,aligned_loo,abs_cross_instrument,Positive_and_Negative_Affect_Schedule_negative_affect,78,23,0.6703296703296703,1.0,0.9,0.9298837227877913
validation_prolific,aligned_loo,abs_cross_instrument,Positive_and_Negative_Affect_Schedule_positive_affect,78,20,0.6533845900934508,1.0,1.0,0.9604222873503996
validation_prolific,aligned_loo,abs_cross_instrument,Revised_Adult_Attachment_Scale_close,78,16,0.3984243604496769,0.6,0.5,0.8514806520239632
validation_prolific,aligned_loo,abs_cross_instrument,Revised_Adult_Attachment_Scale_depend,78,13,0.5111723719318656,0.8,0.4,0.8427957620480601
validation_prolific,aligned_loo,abs_cross_instrument,Survey_Attitude_Scale_survey_burden,77,0,0.23224144276775852,0.0,0.0,0.6378430727831811
validation_prolific,aligned_loo,abs_cross_instrument,Survey_Attitude_Scale_survey_enjoyment,77,0,0.6110205583889794,0.0,0.0,0.8673584836447468
validation_prolific,aligned_loo,abs_cross_instrument,Survey_Attitude_Scale_survey_value,77,0,-0.33721541616278455,0.0,0.0,0.22724930132276994
validation_prolific,aligned_loo,abs_cross_instrument,UCLA_Loneliness_Scale__Short_Form__loneliness,79,26,0.6454722492697177,1.0,0.9,0.9228181659995838
validation_prolific,aligned_loo,abs_cross_instrument,Utrecht_Work_Engagement_Scale__Short_Version__engagement,76,14,0.6561585782638414,1.0,0.9,0.9353061993976607
validation_prolific,aligned_loo,abs_cross_instrument,Utrecht_Work_Engagement_Scale__Short_Version__engagementabsorption,76,9,0.5931647300068353,0.6,0.5,0.8808300581253102
validation_prolific,aligned_loo,abs_cross_instrument,Utrecht_Work_Engagement_Scale__Short_Version__engagementdedication,76,13,0.66149008885851,1.0,0.9,0.9335600240426402
validation_prolific,aligned_loo,abs_cross_instrument,Utrecht_Work_Engagement_Scale__Short_Version__engagementvigor,76,15,0.6720437457279562,1.0,1.0,0.9206778164154593
validation_prolific,aligned_loo,abs_cross_instrument,Work_Gratitude_Scale_work_gratitude,76,9,0.48667122351332875,1.0,0.9,0.9783249441125746
validation_prolific,aligned_loo,abs_cross_instrument,Work_Gratitude_Scale_work_gratitudegrateful_appraisals,76,10,0.6307860560492139,1.0,0.7,0.9265655503470938
validation_prolific,aligned_loo,abs_cross_instrument,Work_Gratitude_Scale_work_gratitudegratitude_toward_others,76,6,0.4337662337662338,0.8,0.5,0.9429811100309681
validation_prolific,aligned_loo,abs_cross_instrument,Work_Gratitude_Scale_work_gratitudeintentional_attitude_of_gratitude,76,7,0.23641831852358167,1.0,0.6,0.8703267460692579
validation_prolific,hyperplane_old,signed,Attitudes_Toward_AI_in_Defense_Scale_negative_attitude_toward_ai_in_defense,79,0,0.049196689386562804,0.0,0.0,0.5146771561725612
validation_prolific,hyperplane_old,signed,Attitudes_Toward_AI_in_Defense_Scale_positive_attitude_toward_ai_in_defense,79,0,0.1300632911392405,0.0,0.0,0.5481857991909909
validation_prolific,hyperplane_old,signed,Authoritarianism_Short_Scale_authoritarianism,76,4,0.37424470266575527,0.4,0.4,0.7479314407717975
validation_prolific,hyperplane_old,signed,Authoritarianism_Short_Scale_authoritarianismauthoritarian_aggression,78,4,0.3998912479925138,0.4,0.4,0.8320045890016996
validation_prolific,hyperplane_old,signed,Authoritarianism_Short_Scale_authoritarianismauthoritarian_submissiveness,78,3,0.24976289533251558,0.6,0.3,0.8423074358467928
validation_prolific,hyperplane_old,signed,Authoritarianism_Short_Scale_authoritarianismconventionalism,78,5,0.330719912998394,0.6,0.4,0.7009196198620449
validation_prolific,hyperplane_old,signed,Center_for_Epidemiological_Studies_Depression_Scale_depression,75,25,0.17354196301564723,0.8,0.8,0.8887112026710181
validation_prolific,hyperplane_old,signed,Center_for_Epidemiological_Studies_Depression_Scale_depressiondepressive_affect,78,19,0.22669735327963175,1.0,0.7,0.8382159425976535
validation_prolific,hyperplane_old,signed,Center_for_Epidemiological_Studies_Depression_Scale_depressioninterpersonal,78,17,0.2308956865918891,1.0,0.8,0.9281404076219766
validation_prolific,hyperplane_old,signed,Center_for_Epidemiological_Studies_Depression_Scale_depressionsomatic,78,30,0.2811998128453824,1.0,0.9,0.9400055786650185
validation_prolific,hyperplane_old,signed,Center_for_Epidemiological_Studies_Depression_Scale_depressionwell_being,78,23,0.14953401029350397,1.0,0.8,0.7654388287674087
validation_prolific,hyperplane_old,signed,Chronotype_Questionnaire_distinctness,79,22,0.36309639727361254,0.8,0.6,0.7690876584492048
validation_prolific,hyperplane_old,signed,Chronotype_Questionnaire_morningness_eveningness,79,0,0.16910905550146058,0.0,0.0,0.7840467959200506
validation_prolific,hyperplane_old,signed,Disgust_Avoidance_Questionnaire_behavioral_escape,79,3,0.001071080817916261,0.4,0.2,0.688838531319987
validation_prolific,hyperplane_old,signed,Disgust_Avoidance_Questionnaire_behavioral_prevention,79,3,0.31993670886075953,0.6,0.3,0.9133431837372628
validation_prolific,hyperplane_old,signed,Disgust_Avoidance_Questionnaire_cognitive_escape,79,3,0.2728334956183058,0.4,0.3,0.8621292711459195
validation_prolific,hyperplane_old,signed,Disgust_Avoidance_Questionnaire_cognitive_prevention,79,3,0.31458130477117824,0.4,0.2,0.6452905554841939
validation_prolific,hyperplane_old,signed,Fear_of_COVID_19_Scale_fear_of_covid_19,79,0,0.5993914313534567,0.0,0.0,0.7570507767564609
validation_prolific,hyperplane_old,signed,HEXACO_60_agreeableness,75,4,0.03135135135135135,0.0,0.0,0.48261522481842
validation_prolific,hyperplane_old,signed,HEXACO_60_agreeablenessflexibility,78,2,0.14599324725907006,0.4,0.2,0.7104217565758655
validation_prolific,hyperplane_old,signed,HEXACO_60_agreeablenessforgiveness,78,1,0.0021118122383945166,0.2,0.1,0.7057878276269904
validation_prolific,hyperplane_old,signed,HEXACO_60_agreeablenessgentleness,78,3,0.13913934167098724,0.4,0.2,0.7472182577932037
validation_prolific,hyperplane_old,signed,HEXACO_60_agreeablenesspatience,78,2,0.2725249434110193,0.2,0.1,0.7815928277064806
validation_prolific,hyperplane_old,signed,HEXACO_60_conscientiousness,75,13,-0.2529160739687056,0.2,0.2,0.6125399035633015
validation_prolific,hyperplane_old,signed,HEXACO_60_conscientiousnessdiligence,78,8,0.24553927085572655,1.0,0.7,0.9403231005447495
validation_prolific,hyperplane_old,signed,HEXACO_60_conscientiousnessorganization,78,10,0.3282160877097586,0.2,0.3,0.5153760468331268
validation_prolific,hyperplane_old,signed,HEXACO_60_conscientiousnessperfectionism,78,1,0.04639664133335019,0.2,0.1,0.7870233036469001
validation_prolific,hyperplane_old,signed,HEXACO_60_conscientiousnessprudence,78,8,0.3572756357566484,1.0,0.6,0.8277964064519381
validation_prolific,hyperplane_old,signed,HEXACO_60_honesty_humility,75,0,-0.12529160739687054,0.0,0.0,0.36618097116060394
validation_prolific,hyperplane_old,signed,HEXACO_60_honesty_humilityfairness__hexaco_,78,2,-0.06953805687982902,0.0,0.0,0.5168932717126442
validation_prolific,hyperplane_old,signed,HEXACO_60_honesty_humilitygreed_avoidance,78,0,0.13931637982270895,0.0,0.0,0.8401355924588697
validation_prolific,hyperplane_old,signed,HEXACO_60_honesty_humilitymodesty,78,0,0.019385677613525713,0.0,0.0,0.6113905727140034
validation_prolific,hyperplane_old,signed,HEXACO_60_honesty_humilitysincerity,78,0,-0.06152075772328936,0.0,0.0,0.6105637211952853
validation_prolific,hyperplane_old,signed,Moral_Foundations_Questionnaire_authority,79,9,0.4490506329113924,0.6,0.6,0.7085451256695827
validation_prolific,hyperplane_old,signed,Moral_Foundations_Questionnaire_fairness,79,1,0.4630233690360272,0.0,0.1,0.6202324698691396
validation_prolific,hyperplane_old,signed,Moral_Foundations_Questionnaire_harm,79,1,0.19919668938656285,0.2,0.1,0.7481056834813049
validation_prolific,hyperplane_old,signed,Moral_Foundations_Questionnaire_ingroup,79,6,0.2896299902629017,0.2,0.2,0.5769386797362402
validation_prolific,hyperplane_old,signed,Moral_Foundations_Questionnaire_purity,79,5,0.11864654333008764,0.2,0.2,0.6520633014895089
validation_prolific,hyperplane_old,signed,New_Ecological_Paradigm_Scale_antiexemptionalism,79,4,0.21918208373904577,0.6,0.3,0.8051039721255385
validation_prolific,hyperplane_old,signed,New_Ecological_Paradigm_Scale_balance_of_nature,79,5,0.3397760467380721,0.8,0.4,0.7868542799816457
validation_prolific,hyperplane_old,signed,New_Ecological_Paradigm_Scale_eco_crisis,79,6,0.21871957156767288,0.2,0.1,0.5362324502239771
validation_prolific,hyperplane_old,signed,New_Ecological_Paradigm_Scale_human_domination,79,7,0.4069133398247322,0.6,0.6,0.7971245080982841
validation_prolific,hyperplane_old,signed,New_Ecological_Paradigm_Scale_limits_to_growth,79,4,0.2427215189873418,0.6,0.4,0.8750768688735752
validation_prolific,hyperplane_old,signed,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsiveness,73,15,0.38214241638899177,0.8,0.9,0.9379107948766212
validation_prolific,hyperplane_old,signed,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenesschecking,78,8,0.18190670089404265,0.4,0.3,0.6360027398117234
validation_prolific,hyperplane_old,signed,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenesshoarding,78,7,0.2134700742295679,0.0,0.0,0.6088138729862693
validation_prolific,hyperplane_old,signed,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenessneutralizing,78,5,0.09627081778980512,0.0,0.0,0.4422580356597078
validation_prolific,hyperplane_old,signed,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenessobsessing,78,25,0.4350206755270045,1.0,0.9,0.9348949831696092
validation_prolific,hyperplane_old,signed,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenessordering,78,4,0.05512209309677664,0.0,0.0,0.28044194837667863
validation_prolific,hyperplane_old,signed,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenesswashing,78,5,0.4243478040946395,0.2,0.2,0.6427085803389478
validation_prolific,hyperplane_old,signed,Oldenburg_Burnout_Inventory__English_Translation__burnout,77,28,0.11409642988590356,1.0,1.0,0.94829059610281
validation_prolific,hyperplane_old,signed,Oldenburg_Burnout_Inventory__English_Translation__burnoutdisengagement,78,27,0.14928109864818725,1.0,1.0,0.9279387118181534
validation_prolific,hyperplane_old,signed,Oldenburg_Burnout_Inventory__English_Translation__burnoutexhaustion,78,27,0.5373487272221449,0.8,0.7,0.7487722479243999
validation_prolific,hyperplane_old,signed,Perceived_Stress_Scale_perceived_stress,79,27,0.4151898734177215,1.0,0.8,0.828870875491568
validation_prolific,hyperplane_old,signed,Perseverative_Thinking_Questionnaire_perseverative_thinking,76,26,0.3043062200956938,0.8,0.8,0.853419997428733
validation_prolific,hyperplane_old,signed,Perseverative_Thinking_Questionnaire_perseverative_thinkingcore_characteristics_of_repetitive_negative_thinking,78,25,0.3856017400321198,1.0,0.8,0.8773961825361318
validation_prolific,hyperplane_old,signed,Perseverative_Thinking_Questionnaire_perseverative_thinkingrepetitive_negative_thinking_capturing_mental_capacity,78,25,0.32303139898076605,0.8,0.9,0.8907441284684273
validation_prolific,hyperplane_old,signed,Perseverative_Thinking_Questionnaire_perseverative_thinkingunproductiveness_of_repetitive_negative_thinking,78,27,0.2689083068829904,1.0,0.9,0.9060971565375548
validation_prolific,hyperplane_old,signed,Perth_Alexithymia_Questionnaire_alexithymia,74,13,0.44559792669381704,0.8,0.7,0.8563918957110336
validation_prolific,hyperplane_old,signed,Perth_Alexithymia_Questionnaire_alexithymiageneral_externally_orientated_thinking,78,3,0.1288458377065972,0.0,0.0,0.366441520445562
validation_prolific,hyperplane_old,signed,Perth_Alexithymia_Questionnaire_alexithymianegative_difficulty_describing_feelings,78,11,0.47536008295501964,0.8,0.4,0.929903128485031
validation_prolific,hyperplane_old,signed,Perth_Alexithymia_Questionnaire_alexithymianegative_difficulty_identifying_feelings,78,12,0.5846684960609011,0.8,0.7,0.8895074862632014
validation_prolific,hyperplane_old,signed,Perth_Alexithymia_Questionnaire_alexithymiapositive_difficulty_describing_feelings,78,11,-0.06356934205035471,0.4,0.3,0.673285101551095
validation_prolific,hyperplane_old,signed,Perth_Alexithymia_Questionnaire_alexithymiapositive_difficulty_identifying_feelings,78,10,0.3285448728486703,0.6,0.6,0.8207698872675716
validation_prolific,hyperplane_old,signed,Positive_and_Negative_Affect_Schedule_negative_affect,79,24,0.328554040895813,1.0,0.8,0.9138413109077729
validation_prolific,hyperplane_old,signed,Positive_and_Negative_Affect_Schedule_positive_affect,79,21,0.3091772151898734,1.0,0.9,0.9421435901227093
validation_prolific,hyperplane_old,signed,Revised_Adult_Attachment_Scale_close,79,17,-0.038218111002921135,0.4,0.2,0.6373112139905218
validation_prolific,hyperplane_old,signed,Revised_Adult_Attachment_Scale_depend,79,14,0.011319376825705942,0.2,0.1,0.49605432956771
validation_prolific,hyperplane_old,signed,Survey_Attitude_Scale_survey_burden,79,2,0.22906523855890945,0.4,0.2,0.7897029318529326
validation_prolific,hyperplane_old,signed,Survey_Attitude_Scale_survey_enjoyment,79,2,0.5559639727361247,0.4,0.2,0.9596598171035472
validation_prolific,hyperplane_old,signed,Survey_Attitude_Scale_survey_value,79,2,-0.3413826679649465,0.4,0.2,0.6200193299967252
validation_prolific,hyperplane_old,signed,UCLA_Loneliness_Scale__Short_Form__loneliness,79,26,0.11674780915287244,1.0,0.9,0.8805746996351337
validation_prolific,hyperplane_old,signed,Utrecht_Work_Engagement_Scale__Short_Version__engagement,76,14,0.31111414900888584,1.0,0.9,0.9508556897677579
validation_prolific,hyperplane_old,signed,Utrecht_Work_Engagement_Scale__Short_Version__engagementabsorption,78,11,0.411095233880044,1.0,0.9,0.9127831440573763
validation_prolific,hyperplane_old,signed,Utrecht_Work_Engagement_Scale__Short_Version__engagementdedication,78,15,0.33309728246437104,1.0,1.0,0.9633676758656099
validation_prolific,hyperplane_old,signed,Utrecht_Work_Engagement_Scale__Short_Version__engagementvigor,78,17,0.32925302545555707,1.0,1.0,0.9490353897953231
validation_prolific,hyperplane_old,signed,Work_Gratitude_Scale_work_gratitude,76,9,0.29167464114832536,1.0,0.9,0.9760988580129434
validation_prolific,hyperplane_old,signed,Work_Gratitude_Scale_work_gratitudegrateful_appraisals,78,12,0.3338813085648528,1.0,1.0,0.9752649454571318
validation_prolific,hyperplane_old,signed,Work_Gratitude_Scale_work_gratitudegratitude_toward_others,78,8,0.3477661578927402,1.0,0.8,0.9771560542827056
validation_prolific,hyperplane_old,signed,Work_Gratitude_Scale_work_gratitudeintentional_attitude_of_gratitude,78,9,0.2807951542128757,1.0,0.9,0.9453481923140773
validation_prolific,hyperplane_old,abs,Attitudes_Toward_AI_in_Defense_Scale_negative_attitude_toward_ai_in_defense,79,0,0.08164556962025317,0.0,0.0,0.5146771561725612
validation_prolific,hyperplane_old,abs,Attitudes_Toward_AI_in_Defense_Scale_positive_attitude_toward_ai_in_defense,79,0,0.22482960077896788,0.0,0.0,0.5481857991909909
validation_prolific,hyperplane_old,abs,Authoritarianism_Short_Scale_authoritarianism,76,4,0.3868762816131237,0.4,0.4,0.7479314407717975
validation_prolific,hyperplane_old,abs,Authoritarianism_Short_Scale_authoritarianismauthoritarian_aggression,78,4,0.4178479748100001,0.4,0.4,0.8320045890016996
validation_prolific,hyperplane_old,abs,Authoritarianism_Short_Scale_authoritarianismauthoritarian_submissiveness,78,3,0.2661009876199749,0.6,0.3,0.8423074358467928
validation_prolific,hyperplane_old,abs,Authoritarianism_Short_Scale_authoritarianismconventionalism,78,5,0.24854891943499535,0.6,0.4,0.7009196198620449
validation_prolific,hyperplane_old,abs,Center_for_Epidemiological_Studies_Depression_Scale_depression,75,25,0.4747937411095306,0.8,0.8,0.8887112026710181
validation_prolific,hyperplane_old,abs,Center_for_Epidemiological_Studies_Depression_Scale_depressiondepressive_affect,78,19,0.5034079844206426,1.0,0.7,0.8382159425976535
validation_prolific,hyperplane_old,abs,Center_for_Epidemiological_Studies_Depression_Scale_depressioninterpersonal,78,17,0.42389256313306944,1.0,0.7,0.898251843514147
validation_prolific,hyperplane_old,abs,Center_for_Epidemiological_Studies_Depression_Scale_depressionsomatic,78,30,0.4945813679990895,1.0,0.9,0.9400055786650185
validation_prolific,hyperplane_old,abs,Center_for_Epidemiological_Studies_Depression_Scale_depressionwell_being,78,23,0.46542065529407295,1.0,0.9,0.8137719585290702
validation_prolific,hyperplane_old,abs,Chronotype_Questionnaire_distinctness,79,22,0.35744888023369037,0.8,0.6,0.7690876584492048
validation_prolific,hyperplane_old,abs,Chronotype_Questionnaire_morningness_eveningness,79,0,0.18339824732229798,0.0,0.0,0.7840467959200506
validation_prolific,hyperplane_old,abs,Disgust_Avoidance_Questionnaire_behavioral_escape,79,3,-0.03851022395326193,0.4,0.2,0.688838531319987
validation_prolific,hyperplane_old,abs,Disgust_Avoidance_Questionnaire_behavioral_prevention,79,3,0.3451314508276534,0.6,0.3,0.9133431837372628
validation_prolific,hyperplane_old,abs,Disgust_Avoidance_Questionnaire_cognitive_escape,79,3,0.23853456669912368,0.4,0.3,0.8621292711459195
validation_prolific,hyperplane_old,abs,Disgust_Avoidance_Questionnaire_cognitive_prevention,79,3,0.17412366114897762,0.4,0.2,0.6452905554841939
validation_prolific,hyperplane_old,abs,Fear_of_COVID_19_Scale_fear_of_covid_19,79,0,0.5911148977604674,0.0,0.0,0.7570507767564609
validation_prolific,hyperplane_old,abs,HEXACO_60_agreeableness,75,4,0.012147937411095305,0.0,0.0,0.48261522481842
validation_prolific,hyperplane_old,abs,HEXACO_60_agreeablenessflexibility,78,2,0.11503686187230491,0.4,0.2,0.7104217565758655
validation_prolific,hyperplane_old,abs,HEXACO_60_agreeablenessforgiveness,78,1,0.11546681166934332,0.2,0.1,0.7036513237299687
validation_prolific,hyperplane_old,abs,HEXACO_60_agreeablenessgentleness,78,3,0.0996851250015807,0.4,0.2,0.7472182577932037
validation_prolific,hyperplane_old,abs,HEXACO_60_agreeablenesspatience,78,2,0.296981499513145,0.2,0.1,0.7815928277064806
validation_prolific,hyperplane_old,abs,HEXACO_60_conscientiousness,75,13,-0.22916073968705544,0.2,0.2,0.6125399035633015
validation_prolific,hyperplane_old,abs,HEXACO_60_conscientiousnessdiligence,78,8,0.3111951339799441,1.0,0.7,0.9403231005447495
validation_prolific,hyperplane_old,abs,HEXACO_60_conscientiousnessorganization,78,10,0.3214380556152707,0.2,0.3,0.5153760468331268
validation_prolific,hyperplane_old,abs,HEXACO_60_conscientiousnessperfectionism,78,1,0.13850706255769546,0.2,0.1,0.7870233036469001
validation_prolific,hyperplane_old,abs,HEXACO_60_conscientiousnessprudence,78,8,0.44250686022837915,1.0,0.6,0.8277964064519381
validation_prolific,hyperplane_old,abs,HEXACO_60_honesty_humility,75,0,-0.12984352773826455,0.0,0.0,0.36618097116060394
validation_prolific,hyperplane_old,abs,HEXACO_60_honesty_humilityfairness__hexaco_,78,2,-0.08134903071611932,0.0,0.0,0.5168932717126442
validation_prolific,hyperplane_old,abs,HEXACO_60_honesty_humilitygreed_avoidance,78,0,0.17770836758178526,0.0,0.0,0.8401355924588697
validation_prolific,hyperplane_old,abs,HEXACO_60_honesty_humilitymodesty,78,0,-0.1209297032081842,0.0,0.0,0.6113905727140034
validation_prolific,hyperplane_old,abs,HEXACO_60_honesty_humilitysincerity,78,0,-0.05383224370566142,0.0,0.0,0.6105637211952853
validation_prolific,hyperplane_old,abs,Moral_Foundations_Questionnaire_authority,79,9,0.4388510223953262,0.6,0.6,0.7085451256695827
validation_prolific,hyperplane_old,abs,Moral_Foundations_Questionnaire_fairness,79,1,0.47531645569620257,0.0,0.1,0.6202324698691396
validation_prolific,hyperplane_old,abs,Moral_Foundations_Questionnaire_harm,79,1,0.21708860759493673,0.2,0.1,0.7481056834813049
validation_prolific,hyperplane_old,abs,Moral_Foundations_Questionnaire_ingroup,79,6,0.39143135345666996,0.2,0.2,0.5769386797362402
validation_prolific,hyperplane_old,abs,Moral_Foundations_Questionnaire_purity,79,5,0.13802336903602727,0.2,0.2,0.6520633014895089
validation_prolific,hyperplane_old,abs,New_Ecological_Paradigm_Scale_antiexemptionalism,79,4,0.243792599805258,0.6,0.3,0.8051039721255385
validation_prolific,hyperplane_old,abs,New_Ecological_Paradigm_Scale_balance_of_nature,79,5,0.4276533592989289,0.8,0.4,0.7868542799816457
validation_prolific,hyperplane_old,abs,New_Ecological_Paradigm_Scale_eco_crisis,79,6,0.32575462512171377,0.2,0.1,0.5362324502239771
validation_prolific,hyperplane_old,abs,New_Ecological_Paradigm_Scale_human_domination,79,7,0.3500486854917235,0.6,0.6,0.7971245080982841
validation_prolific,hyperplane_old,abs,New_Ecological_Paradigm_Scale_limits_to_growth,79,4,0.2964703018500487,0.6,0.4,0.8750768688735752
validation_prolific,hyperplane_old,abs,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsiveness,73,15,0.4461310625694188,0.8,0.9,0.9379107948766212
validation_prolific,hyperplane_old,abs,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenesschecking,78,8,0.20530102808583822,0.4,0.3,0.6360027398117234
validation_prolific,hyperplane_old,abs,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenesshoarding,78,7,0.2815791803133575,0.0,0.0,0.6088138729862693
validation_prolific,hyperplane_old,abs,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenessneutralizing,78,5,0.08792473349435374,0.0,0.0,0.4422580356597078
validation_prolific,hyperplane_old,abs,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenessobsessing,78,25,0.6555090479141112,1.0,0.9,0.9348949831696092
validation_prolific,hyperplane_old,abs,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenessordering,78,4,0.06407516534098813,0.0,0.0,0.28044194837667863
validation_prolific,hyperplane_old,abs,Obsessive_Compulsive_Inventory__Revised__obsessiveness_compulsivenesswashing,78,5,0.4144083764336928,0.2,0.2,0.6427085803389478
validation_prolific,hyperplane_old,abs,Oldenburg_Burnout_Inventory__English_Translation__burnout,77,28,0.4298859035701141,1.0,1.0,0.94829059610281
validation_prolific,hyperplane_old,abs,Oldenburg_Burnout_Inventory__English_Translation__burnoutdisengagement,78,27,0.4476409666283084,1.0,1.0,0.9279387118181534
validation_prolific,hyperplane_old,abs,Oldenburg_Burnout_Inventory__English_Translation__burnoutexhaustion,78,27,0.5523969701184891,0.8,0.7,0.7487722479243999
validation_prolific,hyperplane_old,abs,Perceived_Stress_Scale_perceived_stress,79,27,0.3936222005842259,1.0,0.8,0.828870875491568
validation_prolific,hyperplane_old,abs,Perseverative_Thinking_Questionnaire_perseverative_thinking,76,26,0.5080519480519481,0.8,0.8,0.853419997428733
validation_prolific,hyperplane_old,abs,Perseverative_Thinking_Questionnaire_perseverative_thinkingcore_characteristics_of_repetitive_negative_thinking,78,25,0.4417734164569607,1.0,0.8,0.8773961825361318
validation_prolific,hyperplane_old,abs,Perseverative_Thinking_Questionnaire_perseverative_thinkingrepetitive_negative_thinking_capturing_mental_capacity,78,25,0.5410412372437688,0.8,0.9,0.8907441284684273
validation_prolific,hyperplane_old,abs,Perseverative_Thinking_Questionnaire_perseverative_thinkingunproductiveness_of_repetitive_negative_thinking,78,27,0.5388661970940452,1.0,0.9,0.9060971565375548
validation_prolific,hyperplane_old,abs,Perth_Alexithymia_Questionnaire_alexithymia,74,13,0.4329803776379118,0.8,0.7,0.8563918957110336
validation_prolific,hyperplane_old,abs,Perth_Alexithymia_Questionnaire_alexithymiageneral_externally_orientated_thinking,78,3,0.1315267011469543,0.0,0.0,0.366441520445562
validation_prolific,hyperplane_old,abs,Perth_Alexithymia_Questionnaire_alexithymianegative_difficulty_describing_feelings,78,11,0.5734392190088392,0.8,0.4,0.929903128485031
validation_prolific,hyperplane_old,abs,Perth_Alexithymia_Questionnaire_alexithymianegative_difficulty_identifying_feelings,78,12,0.6189127328367835,0.8,0.7,0.8895074862632014
validation_prolific,hyperplane_old,abs,Perth_Alexithymia_Questionnaire_alexithymiapositive_difficulty_describing_feelings,78,11,-0.0639234183537981,0.4,0.3,0.673285101551095
validation_prolific,hyperplane_old,abs,Perth_Alexithymia_Questionnaire_alexithymiapositive_difficulty_identifying_feelings,78,10,0.33221209170576255,0.6,0.6,0.8207698872675716
validation_prolific,hyperplane_old,abs,Positive_and_Negative_Affect_Schedule_negative_affect,79,24,0.550097370983447,1.0,0.8,0.9138413109077729
validation_prolific,hyperplane_old,abs,Positive_and_Negative_Affect_Schedule_positive_affect,79,21,0.5838120740019475,1.0,0.9,0.9421435901227093
validation_prolific,hyperplane_old,abs,Revised_Adult_Attachment_Scale_close,79,17,0.3759737098344693,0.6,0.4,0.7379228952001025
validation_prolific,hyperplane_old,abs,Revised_Adult_Attachment_Scale_depend,79,14,0.057692307692307696,0.2,0.1,0.49605432956771
validation_prolific,hyperplane_old,abs,Survey_Attitude_Scale_survey_burden,79,2,0.24992697176241477,0.4,0.2,0.7897029318529326
validation_prolific,hyperplane_old,abs,Survey_Attitude_Scale_survey_enjoyment,79,2,0.6389970788704967,0.4,0.2,0.9596598171035472
validation_prolific,hyperplane_old,abs,Survey_Attitude_Scale_survey_value,79,2,-0.3294547224926972,0.4,0.2,0.6200193299967252
validation_prolific,hyperplane_old,abs,UCLA_Loneliness_Scale__Short_Form__loneliness,79,26,0.5598101265822785,1.0,1.0,0.9143643711514081
validation_prolific,hyperplane_old,abs,Utrecht_Work_Engagement_Scale__Short_Version__engagement,76,14,0.5892002734107997,1.0,0.9,0.9508556897677579
validation_prolific,hyperplane_old,abs,Utrecht_Work_Engagement_Scale__Short_Version__engagementabsorption,78,11,0.5563929741144931,1.0,0.9,0.9127831440573763
validation_prolific,hyperplane_old,abs,Utrecht_Work_Engagement_Scale__Short_Version__engagementdedication,78,15,0.611957662590574,1.0,1.0,0.9633676758656099
validation_prolific,hyperplane_old,abs,Utrecht_Work_Engagement_Scale__Short_Version__engagementvigor,78,17,0.6717206843789122,1.0,1.0,0.9490353897953231
validation_prolific,hyperplane_old,abs,Work_Gratitude_Scale_work_gratitude,76,9,0.4318796992481203,1.0,0.9,0.9760988580129434
validation_prolific,hyperplane_old,abs,Work_Gratitude_Scale_work_gratitudegrateful_appraisals,78,12,0.5749061065516761,1.0,1.0,0.9752649454571318
validation_prolific,hyperplane_old,abs,Work_Gratitude_Scale_work_gratitudegratitude_toward_others,78,8,0.40702335639044496,1.0,0.8,0.9771560542827056
validation_prolific,hyperplane_old,abs,Work_Gratitude_Scale_work_gratitudeintentional_attitude_of_gratitude,78,9,0.2773049735075051,1.0,0.9,0.9453481923140773
validation_prolific,hyperplane_old,abs_cross_instrument,Attitudes_Toward_AI_in_Defense_Scale_negative_attitude_toward_ai_in_defense,78,0,0.08519328772493329,0.0,0.0,0.5402732152606786
validation_prolific,hyperplane_old,abs_cross_instrument,Attitudes_Toward_AI_in_Defense_Scale_positive_attitude_toward_ai_in_defense,78,0,0.23648503395338838,0.0,0.0,0.6135839245346253
